data,UTC,TEMP_MAX ,TEMP_MIN,temp
2021/12/16,0400 UTC,20.9,20.6,
2021/12/16,0500 UTC,20.7,20.6,
2021/12/16,0600 UTC,20.7,20.6,
2021/12/16,0700 UTC,20.7,20.5,
2021/12/16,0800 UTC,20.7,20.5,
2021/12/16,0900 UTC,20.9,20.6,
2021-12-16,1000 UTC,21.6,20.8,21.2
2021/12/16,1100 UTC,22.5,21.5,
2021/12/16,1200 UTC,24.4,22.5,
2021/12/16,1300 UTC,25.2,24.4,
2021/12/16,1400 UTC,25.4,24.5,
2021/12/16,1500 UTC,25.4,22.7,
2021/12/16,1600 UTC,28,23.8,
2021/12/16,1700 UTC,29.1,27.2,
2021/12/16,1800 UTC,29.3,28.2,
2021/12/16,1900 UTC,30,28.1,
2021/12/16,2000 UTC,29.9,28.5,
2021/12/16,2100 UTC,29.9,25.6,
2021/12/16,2200 UTC,25.6,24.2,
2021/12/16,2300 UTC,24.2,23.8,
2021/12/17,0000 UTC,24,23.7,
2021/12/17,0100 UTC,23.9,23.2,
2021/12/17,0200 UTC,23.2,22.6,
2021/12/17,0300 UTC,22.6,21.5,
2021/12/17,0400 UTC,21.7,21.4,
2021/12/17,0500 UTC,21.6,21,
2021/12/17,0600 UTC,21.2,20.8,
2021/12/17,0700 UTC,21.1,20.8,
2021/12/17,0800 UTC,21.1,20.9,
2021/12/17,0900 UTC,21.2,21,
2021-12-17,1000 UTC,21.5,21.2,21.35
2021/12/17,1100 UTC,21.9,21.5,
2021/12/17,1200 UTC,21.8,21.4,
2021/12/17,1300 UTC,23.1,21.5,
2021/12/17,1400 UTC,25.3,23,
2021/12/17,1500 UTC,25.8,24.8,
2021/12/17,1600 UTC,27,25.8,
2021/12/17,1700 UTC,26.5,23.8,
2021/12/17,1800 UTC,24.4,22.7,
2021/12/17,1900 UTC,23,22.4,
2021/12/17,2000 UTC,22.8,22.4,
2021/12/17,2100 UTC,22.6,21.5,
2021/12/17,2200 UTC,21.5,21,
2021/12/17,2300 UTC,21.1,20.3,
2021/12/18,0000 UTC,20.5,20.1,
2021/12/18,0100 UTC,20.3,20.1,
2021/12/18,0200 UTC,20.3,19.1,
2021/12/18,0300 UTC,19.6,19.1,
2021/12/18,0400 UTC,19.6,19.2,
2021/12/18,0500 UTC,19.7,19.2,
2021/12/18,0600 UTC,19.5,19.3,
2021/12/18,0700 UTC,19.5,19.3,
2021/12/18,0800 UTC,19.5,19.4,
2021/12/18,0900 UTC,19.7,19.5,
2021-12-18,1000 UTC,21.1,19.6,20.35
2021/12/18,1100 UTC,22.7,20.6,
2021/12/18,1200 UTC,22.3,21.7,
2021/12/18,1300 UTC,23.5,21.8,
2021/12/18,1400 UTC,25.8,23.1,
2021/12/18,1500 UTC,25.2,23.6,
2021/12/18,1600 UTC,25.4,24.3,
2021/12/18,1700 UTC,25.2,23.5,
2021/12/18,1800 UTC,24.4,23.4,
2021/12/18,1900 UTC,24.6,23.4,
2021/12/18,2000 UTC,23.4,21.5,
2021/12/18,2100 UTC,21.8,20.6,
2021/12/18,2200 UTC,20.8,20,
2021/12/18,2300 UTC,20,19.4,
2021/12/19,0000 UTC,19.6,19.4,
2021/12/19,0100 UTC,19.4,19,
2021/12/19,0200 UTC,19.1,18.9,
2021/12/19,0300 UTC,19,18.4,
2021/12/19,0400 UTC,18.4,18,
2021/12/19,0500 UTC,18.2,18,
2021/12/19,0600 UTC,18.3,17.9,
2021/12/19,0700 UTC,18.1,17.9,
2021/12/19,0800 UTC,18.1,17.5,
2021/12/19,0900 UTC,17.8,17.4,
2021-12-19,1000 UTC,18,17.3,17.65
2021/12/19,1100 UTC,17.6,17.1,
2021/12/19,1200 UTC,17.6,17.2,
2021/12/19,1300 UTC,19.2,17.4,
2021/12/19,1400 UTC,22.5,19.1,
2021/12/19,1500 UTC,23.5,21.6,
2021/12/19,1600 UTC,22.8,20.3,
2021/12/19,1700 UTC,22.7,20,
2021/12/19,1800 UTC,21.7,20.4,
2021/12/19,1900 UTC,21.5,19.6,
2021/12/19,2000 UTC,20.6,19.3,
2021/12/19,2100 UTC,20.7,18.8,
2021/12/19,2200 UTC,18.9,18.2,
2021/12/19,2300 UTC,18.2,17.1,
2021/12/20,0000 UTC,17.7,17.4,
2021/12/20,0100 UTC,17.7,17.4,
2021/12/20,0200 UTC,17.8,17.5,
2021/12/20,0300 UTC,17.9,17.7,
2021/12/20,0400 UTC,17.8,17.4,
2021/12/20,0500 UTC,17.4,17.2,
2021/12/20,0600 UTC,17.2,17,
2021/12/20,0700 UTC,17,16.7,
2021/12/20,0800 UTC,16.7,16.4,
2021/12/20,0900 UTC,16.6,16.3,
2021-12-20,1000 UTC,18.5,16.6,17.55
2021/12/20,1100 UTC,20.8,18,
2021/12/20,1200 UTC,21.5,20,
2021/12/20,1300 UTC,23.4,21.3,
2021/12/20,1400 UTC,25,22.6,
2021/12/20,1500 UTC,26,23.6,
2021/12/20,1600 UTC,27.5,25.4,
2021/12/20,1700 UTC,29,26,
2021/12/20,1800 UTC,27.2,25.8,
2021/12/20,1900 UTC,27,25.1,
2021/12/20,2000 UTC,26.7,25.3,
2021/12/20,2100 UTC,25.8,23.7,
2021/12/20,2200 UTC,23.7,21.2,
2021/12/20,2300 UTC,21.2,19.9,
2021/12/21,0000 UTC,19.9,19.7,
2021/12/21,0100 UTC,19.9,19.3,
2021/12/21,0200 UTC,19.4,18.7,
2021/12/21,0300 UTC,19,18.7,
2021/12/21,0400 UTC,18.8,18.2,
2021/12/21,0500 UTC,18.5,18.1,
2021/12/21,0600 UTC,18.4,18.3,
2021/12/21,0700 UTC,18.5,18.4,
2021/12/21,0800 UTC,18.4,17.9,
2021/12/21,0900 UTC,17.9,17.8,
2021-12-21,1000 UTC,19.8,17.9,18.85
2021/12/21,1100 UTC,22.3,19.7,
2021/12/21,1200 UTC,24.1,21.8,
2021/12/21,1300 UTC,27.1,23.7,
2021/12/21,1400 UTC,28.2,25.4,
2021/12/21,1500 UTC,29.8,27.3,
2021/12/21,1600 UTC,30.6,28.5,
2021/12/21,1700 UTC,32.2,29.6,
2021/12/21,1800 UTC,32,29.8,
2021/12/21,1900 UTC,32.2,29.8,
2021/12/21,2000 UTC,31.4,28.4,
2021/12/21,2100 UTC,29.2,26.3,
2021/12/21,2200 UTC,26.3,23.7,
2021/12/21,2300 UTC,23.7,22.7,
2021/12/22,0000 UTC,22.7,21.9,
2021/12/22,0100 UTC,22,21.4,
2021/12/22,0200 UTC,21.7,21.2,
2021/12/22,0300 UTC,21.6,21.1,
2021/12/22,0400 UTC,21.3,21,
2021/12/22,0500 UTC,21.2,20.9,
2021/12/22,0600 UTC,21.1,20.6,
